Parameter 1, Parameter 2, Parameter 3, Parameter 4, Parameter 5, Parameter 6, Parameter 7, Parameter 8, Objective 1, Objective 2,Purity,Recovery,Specific energy,Productivity, Cycles, Number
123.5134058,11.84796368,109.7529408,0.117443031,0.010312162,0.054488767,1.304194117,0.122054083,17.29221832,0.814893465,0.990889633,0.554007934,17.29221832,1.227154275,147,95831736
37.3995758,7.142360397,104.4238472,0.1026817,0.010463687,0.072859443,1.690189384,0.257939335,20.76405154,0.825563955,0.950282263,0.90184874,20.76405154,1.211293194,31,69752154
34.51432982,13.07864941,93.58389623,0.104746453,0.010014903,0.072902319,1.690189384,0.259212662,21.40141135,0.836494577,0.964527577,0.896384624,21.40141135,1.195465013,235,71569109
30.17756699,12.11756469,154.7349646,0.120549105,0.01439282,0.050502436,1.245139779,0.127275523,19.38052501,1.715697933,0.898909235,0.932855386,19.38052501,0.582853182,300,85499299
54.44411102,7.142360397,110.5101914,0.102713515,0.010014722,0.072859443,1.690189384,0.259212662,20.12117251,0.686885067,0.981778526,0.843767918,20.12117251,1.455847634,158,52727861
41.65132591,7.376015306,101.2707342,0.078570949,0.010030868,0.050737629,1.279553375,0.128499834,18.02770458,0.953871826,0.902258638,0.913663076,18.02770458,1.048358881,99,3646923
114.2420771,11.7894987,98.15060631,0.11628478,0.010320715,0.054601312,0.4985608,0.131761373,17.0019352,1.326837629,0.955065104,0.891423149,17.0019352,0.753671722,300,6283858
41.55255288,7.680370046,99.33153629,0.145846299,0.011990256,0.096966357,1.296690403,0.129463333,17.97390556,0.951334709,0.935053042,0.898674893,17.97390556,1.051154752,261,22443381
121.4184302,10.91146795,140.7192656,0.111703594,0.014521092,0.055823502,0.454802204,0.117916961,16.50384674,1.63119137,0.95162813,0.899269019,16.50384674,0.613048854,136,99630430
37.09676606,11.93340216,110.1211107,0.102951957,0.010312162,0.054488767,0.448609652,0.11998981,26.58101905,3.008913073,0.713394338,0.987433448,26.58101905,0.332345925,300,30475753
117.9167209,10.71346301,138.8487771,0.111703594,0.014552195,0.0618862,0.454802663,0.132180313,16.85783945,1.633134178,0.951807069,0.902173913,16.85783945,0.612319559,198,38284821
41.23478003,7.291385994,97.78680823,0.117637654,0.010139978,0.084118079,1.490583992,0.226598163,20.09774448,0.832341587,0.952036951,0.899084771,20.09774448,1.201429816,133,9772728
120.2049416,11.70273514,115.1952193,0.098295786,0.011510066,0.0619367,0.454964079,0.118209229,17.16269047,1.504004196,0.962713396,0.895857425,17.16269047,0.664891762,207,45595042
41.56786338,2.946354478,109.5819029,0.108005627,0.011911965,0.050737629,1.258436712,0.125924765,16.89653708,0.976625888,0.756758373,0.928698462,16.89653708,1.023933538,268,83960092
37.86735579,12.29712004,99.16836604,0.105491026,0.011046648,0.050070163,1.487186273,0.128687618,18.59358805,0.924979127,0.958160976,0.890719079,18.59358805,1.081105477,175,88165423
41.59410847,12.03604934,101.2484924,0.107411286,0.010031048,0.050737629,0.415169592,0.10986546,25.59394029,2.798242033,0.703615658,0.988126866,25.59394029,0.357367228,300,60558814
40.80357978,7.301382239,109.2675937,0.123186546,0.010580992,0.084911619,1.519837934,0.205559767,19.80722118,0.868653444,0.95118689,0.900907349,19.80722118,1.151207086,300,32061789
36.61130806,7.137037225,99.32912083,0.102905739,0.010252844,0.072706761,1.690189384,0.283668456,21.04973226,0.797299926,0.950391753,0.90066575,21.04973226,1.254233153,95,94566428
36.54607027,7.15005818,109.5314477,0.116534934,0.010019193,0.073207677,1.764891769,0.742621353,24.00205105,0.804382843,0.947993676,0.90739907,24.00205105,1.243189122,213,44630577
36.64034793,7.142360397,99.32912083,0.079339402,0.010014722,0.072859443,1.690189384,0.259212662,20.98325042,0.79961575,0.958225951,0.898057268,20.98325042,1.250600679,79,77801634
199.9967473,12.03598509,169.6674745,0.1408827,0.011623266,0.054496806,0.218417109,0.127429478,18.29619334,2.70640911,0.903690417,0.936808948,18.29619334,0.369493288,300,95053655
37.3995758,7.149426776,104.4862355,0.103239896,0.010469656,0.072859443,1.816129455,0.257970628,20.83033626,0.77621544,0.957527189,0.892669492,20.83033626,1.288302123,300,28290955
36.62323915,7.041537255,101.0211675,0.137149077,0.010024198,0.084259074,1.745606824,0.578666154,23.25729645,0.778763872,0.947428776,0.903784222,23.25729645,1.284086276,265,84339071
36.67151778,5.168133476,98.9325215,0.113769393,0.010000289,0.096364052,1.487218517,0.14072901,18.89107815,0.887347671,0.924367438,0.908428095,18.89107815,1.126953992,222,48182385
36.59815265,7.304126961,107.9601167,0.123186546,0.011456434,0.084911619,1.520576625,0.198340123,19.80377456,0.926323675,0.941377708,0.909265096,19.80377456,1.079536265,219,83421575
40.42754138,5.8118258,167.5924422,0.135801083,0.012526519,0.052134244,0.325250523,0.121679509,27.75021525,4.991753897,0.410539227,0.992703573,27.75021525,0.200330389,300,67061356
40.8768297,5.110058813,100.2437771,0.115276419,0.010341579,0.098652127,1.486479826,0.153689312,18.73596128,0.837660047,0.939065042,0.895842859,18.73596128,1.193801714,178,6360910
41.36259125,7.28533203,102.0602827,0.117658725,0.010437146,0.084118079,1.484353835,0.226542038,20.07000184,0.858968097,0.951240863,0.901224371,20.07000184,1.164187591,198,68843546
36.61130806,6.811685199,99.32912083,0.10324827,0.010256664,0.072859443,1.6962162,0.283668456,21.05146486,0.794884498,0.950816989,0.900192736,21.05146486,1.25804441,2,71539186
36.62492261,6.811949656,93.19143231,0.117180647,0.010000556,0.096364052,1.487218517,0.305629608,21.49429058,0.86249053,0.946425886,0.911389062,21.49429058,1.15943302,182,19771038
36.62341317,6.811949656,98.9325215,0.114713521,0.011161047,0.099249288,1.487218517,0.137566239,18.92702167,0.903839181,0.951697797,0.897391226,18.92702167,1.106391514,219,72589214
125.9892933,11.98891092,104.9225994,0.117420052,0.011518229,0.050367756,1.487243316,0.14043935,18.62940603,0.796115431,0.98977837,0.485693143,18.62940603,1.256099256,85,88426479
37.3995758,7.149426776,104.4862355,0.113243027,0.012224207,0.072859443,1.742384366,0.255240163,20.18636394,0.808909192,0.951642268,0.892845361,20.18636394,1.236232707,273,80515170
41.55359364,17.33741286,99.64713644,0.134107869,0.011953385,0.097183978,1.296690403,0.129463333,18.17450656,1.011332373,0.942319764,0.895382016,18.17450656,0.988794611,208,49069962
41.41253405,7.291257736,110.5905948,0.118150093,0.010130431,0.083900458,1.489930564,0.207340556,20.01999419,0.89142387,0.950061257,0.90563643,20.01999419,1.121800788,185,31717705
41.35283574,7.326049673,109.8911012,0.133385601,0.010742798,0.098052419,1.415560772,0.208209209,19.86194764,0.934215773,0.943185641,0.909553511,19.86194764,1.070416524,275,34799981
38.0759459,11.99467078,107.9421843,0.117941608,0.010800508,0.050009922,1.51698792,0.116042142,18.39532342,0.951626713,0.953065271,0.893969235,18.39532342,1.050832208,179,18982130
36.62510073,7.142360397,99.32912083,0.102788976,0.010014722,0.072859443,1.955094183,0.22414427,20.59472894,0.707475723,0.965380432,0.877488879,20.59472894,1.413476063,228,92796010
37.82006497,12.00235143,105.0713799,0.117388466,0.010831895,0.092812322,1.480807889,0.120164635,18.66987001,0.959052973,0.954971403,0.893404205,18.66987001,1.042695271,109,82351839
123.5158148,11.87913704,109.7529408,0.114320846,0.010439306,0.050023154,0.448783146,0.122064041,17.00380094,1.456096912,0.950496933,0.901015482,17.00380094,0.686767475,26,77059812
41.67075741,14.02455111,110.5126068,0.115721748,0.012077641,0.096966357,1.284543624,0.129463333,18.53569756,1.055673304,0.95182979,0.899745818,18.53569756,0.947262753,192,27224681
36.53628758,7.15005818,97.5780876,0.104892217,0.010019193,0.052085644,1.771327196,0.794584663,23.88828845,0.746740836,0.922773924,0.906338815,23.88828845,1.339152691,159,71341017
199.9777303,5.8118258,108.1164068,0.12063874,0.010104251,0.050772188,0.325250523,0.121679509,15.64949236,1.589788298,0.90556215,0.889802942,15.64949236,0.629014569,172,61491865
39.18515283,12.11756469,160.7038215,0.114250305,0.012749145,0.050502436,1.491392742,0.127275523,18.76022194,1.208741925,0.951765123,0.909143633,18.76022194,0.827306458,174,66570834
36.6487717,7.137566787,98.9325215,0.115276419,0.010244814,0.097117426,1.587477604,0.140283538,19.11659033,0.85702043,0.956307503,0.89211736,19.11659033,1.166833328,202,77603769
41.38158533,11.862337,95.27418581,0.117388466,0.010708523,0.050375513,1.487243316,0.141230346,18.4717866,0.865566901,0.959510727,0.882175246,18.4717866,1.1553122,219,27269433
36.35260197,7.147172693,133.3800373,0.104854868,0.010014722,0.072902319,1.62901129,0.259212662,21.30504638,1.003712596,0.937497724,0.922072696,21.30504638,0.996301137,234,83919305
55.21806465,12.29712004,111.1217262,0.117133744,0.011046648,0.050096393,1.487186273,0.128687618,17.56972055,0.800509081,0.980112233,0.83732392,17.56972055,1.249205066,186,50432478
114.1766396,11.81556493,169.7204383,0.11628478,0.012493638,0.093531425,0.4985608,0.137779944,17.62912097,1.677874495,0.951334078,0.912934188,17.62912097,0.595992133,279,28111760
37.87750106,12.29712004,111.1217262,0.117133744,0.010537484,0.050096393,1.487186273,0.128687618,18.82672907,0.977609667,0.950127758,0.902607774,18.82672907,1.022903142,178,64431086
36.62510073,7.041247812,99.4489686,0.131087469,0.010235046,0.053246541,1.744532802,0.591186458,22.9017236,0.76621516,0.916605813,0.908010196,22.9017236,1.305116438,130,61255854
36.64697953,7.12068245,98.87863859,0.102702492,0.010008098,0.083514329,1.490341402,0.231448194,20.696118,0.89309653,0.946524212,0.911878173,20.696118,1.119699793,209,93897193
36.61130806,9.609760031,104.6492426,0.10324827,0.011189587,0.072859443,1.6962162,0.283668456,21.16807676,0.839616365,0.968092466,0.894060973,21.16807676,1.191020139,132,22681479
120.8864032,7.159651509,114.5908365,0.112342476,0.010095398,0.0619367,0.454964079,0.118174254,16.81570544,1.441876409,0.920311223,0.912851192,16.81570544,0.693540718,199,94502696
36.67816098,6.8122391,98.9325215,0.115276419,0.010361383,0.097117417,1.487075073,0.129585192,18.89330546,0.902971213,0.95066145,0.8983409,18.89330546,1.107455017,234,87102687
117.8500574,11.59844348,138.8487771,0.111703594,0.014521296,0.052595848,0.454802204,0.125891107,16.71924162,1.639021336,0.950512056,0.902065702,16.71924162,0.610120185,16,42874162
98.14188095,6.811949656,98.9325215,0.113769393,0.010000556,0.096364052,1.487218517,0.140500522,17.88497431,0.694043999,0.989861392,0.610091336,17.88497431,1.440830843,85,69791215
41.4135748,1.465510002,107.458406,0.118150093,0.01063393,0.084118079,1.489930564,0.223272645,18.6719813,0.826990284,0.716247772,0.927115039,18.6719813,1.209204048,254,55518250
37.89986147,11.56372398,100.069767,0.117612104,0.010113266,0.051387205,1.487226016,0.128181332,18.69947141,0.924920436,0.952288249,0.896022149,18.69947141,1.081174078,196,23002731
41.21264893,38.71403312,99.32912083,0.12085528,0.010112216,0.073463194,1.690189384,0.259212662,20.87005322,0.903893016,0.967059936,0.875289812,20.87005322,1.106325619,300,68106289
37.83162975,8.992615224,96.46088062,0.117423841,0.010831895,0.050367756,1.487243316,0.14043935,18.44772361,0.882896254,0.931098169,0.900009319,18.44772361,1.132635908,211,88516517
37.6947628,7.142360397,99.32912083,0.101630573,0.010014722,0.072859443,1.690189384,0.343845574,21.64205531,0.782132797,0.953220636,0.899454541,21.64205531,1.278555258,63,6694
36.73063341,7.326049673,79.94288769,0.117402504,0.014453387,0.084054535,1.511548149,0.205559767,18.83360632,0.804894794,0.949867216,0.88132205,18.83360632,1.242398394,294,51111896
120.8864032,9.63210921,114.5908365,0.112342476,0.011190707,0.0619367,0.454964079,0.117392718,16.91543466,1.471042422,0.950724867,0.901556724,16.91543466,0.679790049,102,46966197
122.4511749,11.84796368,109.7529408,0.118492223,0.010312162,0.054488767,0.448609652,0.114484354,16.92127873,1.474376162,0.949295427,0.90136743,16.92127873,0.678252963,223,93383510
32.11779232,17.1225194,115.3439998,0.117171589,0.010823732,0.0619367,0.157630259,0.111009046,56.68902638,10.03147508,0.422156578,1.007284983,56.68902638,0.099686237,300,64256661
120.953208,10.91146795,138.8487771,0.111703594,0.014521296,0.07298409,0.454802204,0.144451525,17.02621061,1.618315067,0.954823989,0.900236957,17.02621061,0.617926645,205,75601173
39.18515283,12.11756469,154.9627411,0.117654508,0.010526671,0.050502436,1.431213771,0.127275523,19.31419513,1.211561666,0.943800295,0.920722356,19.31419513,0.825381017,241,84979691
37.89146108,11.94485592,107.8030485,0.112102137,0.010610644,0.051387205,1.487226016,0.128181332,18.80616265,0.964939888,0.954131272,0.899277945,18.80616265,1.036333986,157,56059052
37.76671436,6.820956609,98.9325215,0.117612906,0.010841316,0.097117876,1.487075377,0.180066479,19.63346823,0.886318775,0.950562279,0.902136302,19.63346823,1.128262233,85,70619093
123.5134058,7.179446124,98.41488916,0.117731685,0.010009651,0.050339173,0.45160145,0.125428991,16.34004048,1.35227069,0.901353463,0.905928489,16.34004048,0.739496913,221,12456909
199.9241851,3.673576038,168.4774678,0.12063874,0.012498316,0.091728223,0.53019567,0.124686912,15.30146566,1.230712119,0.969237685,0.827557688,15.30146566,0.812537704,62,26809193
36.36784916,7.147172693,99.32912083,0.075906116,0.010014722,0.072902319,1.690189384,0.2443019,20.91250059,0.81946974,0.956648808,0.900641173,20.91250059,1.220301313,241,70430890
32.33855722,7.28533203,102.0602827,0.117658725,0.010437146,0.084454549,1.490583992,0.225608055,21.0694759,1.008261192,0.922248224,0.928048303,21.0694759,0.991806496,196,59775774
36.62510073,7.142360397,99.32912083,0.107295226,0.010014722,0.055698954,1.690189384,0.259212662,20.52671091,0.792641036,0.924613091,0.905959672,20.52671091,1.261605134,300,10850162
36.62510073,2.962734773,99.32912083,0.102788976,0.010014722,0.079196004,1.610240092,0.259212662,20.07443284,0.798616831,0.839740818,0.920664262,20.07443284,1.252164945,256,10006101
136.1974705,11.61957794,109.7529408,0.117443031,0.010300174,0.061639435,0.454960837,0.122054083,16.66009369,1.40000763,0.961206246,0.884171228,16.66009369,0.714281821,300,42636897
120.2049416,11.70273514,115.1952193,0.118003987,0.011574879,0.054786032,0.451604693,0.118209229,16.89180528,1.504041097,0.948747676,0.902499483,16.89180528,0.664875449,300,83968023
120.3750488,10.71346301,139.1149531,0.111703594,0.014521296,0.052806198,0.454802204,0.132180313,16.69734938,1.622487264,0.948235875,0.902293305,16.69734938,0.616337658,239,17023838
199.9777303,5.8118258,168.4774678,0.115548916,0.012499029,0.091728223,0.325250523,0.121679509,16.52115495,1.854903283,0.952057153,0.899625581,16.52115495,0.539111666,77,53669993
120.3813738,6.60451189,137.6300724,0.111703594,0.014521296,0.057717399,0.454802676,0.132320134,16.29147008,1.582031128,0.913684807,0.909411283,16.29147008,0.632098814,256,38957435
36.62510073,11.81087795,109.1176152,0.102500322,0.011829048,0.064531838,1.690356798,0.259212662,20.79888045,0.878549154,0.969109792,0.89250097,20.79888045,1.13824024,188,34484295
123.5134058,11.84796368,109.7529408,0.13538944,0.01016803,0.062573986,0.448609652,0.11998981,16.91692461,1.452351862,0.941058312,0.903688097,16.91692461,0.688538381,150,89913966
199.9940359,5.8118258,168.4774678,0.12063874,0.012499029,0.091728223,0.325250523,0.121679509,16.49205744,1.853858285,0.950196798,0.900132717,16.49205744,0.539415557,2,79528195
37.82006497,11.5411015,105.0713799,0.117268227,0.010067228,0.050367756,1.487243316,0.14043935,19.08448017,0.939628648,0.95025927,0.902739048,19.08448017,1.064250224,76,31710970
36.61130806,7.137302329,99.32912083,0.10324827,0.010256726,0.072859443,1.6962162,0.283668456,21.05145744,0.794885748,0.950816908,0.900191311,21.05145744,1.258042433,33,40270730
36.61130806,7.137037225,99.32912083,0.102905739,0.010252844,0.072313892,1.875897567,0.260560746,20.90390177,0.730510984,0.960802514,0.885696503,20.90390177,1.368904811,234,75745976
36.535925,7.15005818,97.5780876,0.104892217,0.010019193,0.05349042,1.764891769,0.742621353,23.71331797,0.749579281,0.925262367,0.906198476,23.71331797,1.334081697,181,52434217
40.80357978,7.326049673,110.3059769,0.117395455,0.010610638,0.104674802,1.697915627,0.281370555,20.95331281,0.793206111,0.96703717,0.888114359,20.95331281,1.260706374,137,63944321
37.3552052,6.776315869,99.32912083,0.10324827,0.010240317,0.072859443,1.729429398,0.283668456,21.07077231,0.781737878,0.952860543,0.897753047,21.07077231,1.279201159,206,43600497
36.65567867,7.149426776,104.4862355,0.103239896,0.010486066,0.072859443,1.696551244,0.257970628,20.75707511,0.818038079,0.950523511,0.90136748,20.75707511,1.222436981,144,47779110
37.55037396,10.91978765,109.3594021,0.117004197,0.010498309,0.061534508,0.515508785,0.136965703,24.83085976,2.549324915,0.758078445,0.981996665,24.83085976,0.392260709,300,21889466
36.36784916,7.147172693,99.32912083,0.075906116,0.010014722,0.072902319,1.690189384,0.259212662,21.09175286,0.818770712,0.956440552,0.901409901,21.09175286,1.221343149,20,67753734
30.61203751,7.137302329,99.32912083,0.10324827,0.010256726,0.072859443,1.518138507,0.207857668,20.87133333,0.989144332,0.914085243,0.929183282,20.87133333,1.010974806,300,59249729
199.9967473,12.04548816,171.2064916,0.136267716,0.011623266,0.054890117,0.155984435,0.128255835,20.27290816,3.738631842,0.854879474,0.951952542,20.27290816,0.267477527,300,7509789
36.62510073,7.142360397,99.32912083,0.102788976,0.010014722,0.072859443,1.69300214,0.250776509,20.75645592,0.796816201,0.950914392,0.899715416,20.75645592,1.254994563,151,54704877
38.0759459,11.99467078,111.1233763,0.11695054,0.010800508,0.050009922,1.610716913,0.128687618,18.74434694,0.91412686,0.958032484,0.89126007,18.74434694,1.093940069,216,24215579
36.36784916,16.03216445,110.967056,0.075906116,0.010014722,0.072438944,1.690189384,0.259212662,22.31119776,0.935884621,0.981060617,0.885372224,22.31119776,1.068507782,300,41335048
48.25343614,7.28533203,102.0602827,0.117637654,0.010437146,0.070750142,1.487771236,0.222179352,19.35919825,0.780080626,0.958480421,0.880314154,19.35919825,1.281918774,147,83104067
41.59410847,12.03604934,101.2484924,0.107531525,0.010766233,0.050737629,1.279553375,0.100531027,17.70539863,1.007831172,0.954536163,0.890178745,17.70539863,0.992229678,198,57684113
41.55255288,9.059178931,110.5051521,0.11710221,0.01202164,0.096966357,1.284543624,0.129463333,18.47601695,1.025163933,0.950747935,0.901616719,18.47601695,0.975453747,115,64708876
41.64104165,7.15005818,97.5780876,0.104892217,0.010019193,0.093365679,1.764891769,0.742621353,23.87119121,0.703217335,0.974843693,0.877376376,23.87119121,1.422035479,206,72278528
41.55255288,5.056362215,110.5126068,0.115721129,0.01156945,0.0915997,1.329482982,0.129463333,18.06500476,0.962303534,0.921493696,0.907536528,18.06500476,1.039173155,284,85729271
120.3813738,11.54305222,137.6260611,0.111703594,0.014253625,0.05090899,0.454802676,0.258676554,18.21049577,1.611753977,0.94928382,0.908300912,18.21049577,0.620442086,245,63957950
199.8656716,5.819501786,168.4774678,0.12063874,0.012498316,0.095032968,0.278649527,0.121026144,16.98357851,2.128359604,0.935128078,0.915162187,16.98357851,0.469845414,222,56332722
199.8015781,5.892301256,168.4774678,0.12063874,0.012498316,0.091728223,0.326304264,0.125470454,16.55085712,1.847410401,0.950401934,0.900357417,16.55085712,0.541298241,29,918501
43.26379016,9.028005571,110.5126068,0.120810954,0.011622453,0.096966357,1.296690403,0.129463333,18.41179645,1.005104236,0.951110544,0.899643098,18.41179645,0.994921685,204,4300839
114.2420771,15.2229176,109.3594021,0.11628478,0.010498309,0.054601312,1.693897543,0.136965703,20.09011544,0.780178864,0.995072701,0.473640053,20.09011544,1.281757358,65,97816509
199.8656716,5.819501786,168.4774678,0.12063874,0.012498316,0.091784053,0.325250523,0.121026144,16.48102674,1.854090096,0.950248924,0.900020149,16.48102674,0.539348116,39,91033052
114.2793382,11.1430053,109.379747,0.112836744,0.010503509,0.054601312,0.4985608,0.137108724,17.29551201,1.371923609,0.952342996,0.900994441,17.29551201,0.728903558,84,5753331
37.87750106,12.29712004,111.1291809,0.115752663,0.011046648,0.088180021,1.487186273,0.128687618,18.93797091,0.982473388,0.955288823,0.898139215,18.93797091,1.017839274,92,14348352
36.62510073,7.142360397,99.32912083,0.102788976,0.010014722,0.072859443,1.690189384,0.13123577,18.75259991,0.811841355,0.954359684,0.884533423,18.75259991,1.231767751,168,79795789
199.9967473,13.79338925,169.6674745,0.1408827,0.011623266,0.054460895,0.33680921,0.127429478,16.67562011,1.82869602,0.951526578,0.901330921,16.67562011,0.546837741,136,45622848
36.62510073,7.142360397,99.32912083,0.102788976,0.010014722,0.072859443,0.494854179,0.259212662,27.97949095,2.476786476,0.648960044,0.990273226,27.97949095,0.403748975,300,77791042
116.9320681,11.81556493,109.3594021,0.11628478,0.010507282,0.054460055,0.4985608,0.137779944,17.22312107,1.358638706,0.9555789,0.896904483,17.22312107,0.736030849,184,89488428
36.44743623,9.028005571,110.5126068,0.115721129,0.011990256,0.096966357,1.296690403,0.129463333,19.15623132,1.132113546,0.93775443,0.917526524,19.15623132,0.883303626,267,5529153
36.62510073,7.142360397,99.32912083,0.16107696,0.010014722,0.072859443,1.690189384,0.238788107,20.33756114,0.794327196,0.929676775,0.904036544,20.33756114,1.258927059,230,60376654
37.75831397,6.639905161,98.9325215,0.117171381,0.010849787,0.097117876,1.54670165,0.182477222,19.65472651,0.851572963,0.954484916,0.89724371,19.65472651,1.174297499,208,57379148
38.80652798,12.03604934,109.5904911,0.111822203,0.011957798,0.050879203,1.324052295,0.128499834,18.56071255,1.058572563,0.945625711,0.907229818,18.56071255,0.944668353,252,78297856
36.62510073,7.208841959,97.54192931,0.131087469,0.01026973,0.084259074,1.744532802,0.691862796,23.63833991,0.762471901,0.95035962,0.90127203,23.63833991,1.31152374,300,59740471
41.56786338,11.92869264,109.5819029,0.108005627,0.011911965,0.100172449,1.258436712,0.125924765,18.6197373,1.060032406,0.955233123,0.899883327,18.6197373,0.943367386,267,53936081
123.5134058,11.84661545,109.7529408,0.117443031,0.010014345,0.054488767,0.398286828,0.122054083,17.62518098,1.611710381,0.938425531,0.917226075,17.62518098,0.620458869,244,63730080
36.53628758,7.15005818,99.20037201,0.104892217,0.010019193,0.072862947,1.764891769,0.765448405,24.05407488,0.763173672,0.952998576,0.901113045,24.05407488,1.310317739,10,93488484
36.62510073,7.142360397,100.0348136,0.102788976,0.010014722,0.072859443,1.690189384,0.257970628,20.85558598,0.801953847,0.950471009,0.900932472,20.85558598,1.246954552,25,7259536
36.62510073,6.774158558,99.31133144,0.117430621,0.010092592,0.084259074,1.690539461,0.349000523,21.80318165,0.796008034,0.953142811,0.901941063,21.80318165,1.256268727,115,2810571
41.39778796,7.291642432,102.0602827,0.117637654,0.010437146,0.084118079,1.771022461,0.226542038,20.17217729,0.740495574,0.967257177,0.876194455,20.17217729,1.350446964,96,56484237
36.62510073,7.142360397,97.70683643,0.102788976,0.010014722,0.072859443,1.724922932,0.259212662,20.85438228,0.774768747,0.952964463,0.897051389,20.85438228,1.290707716,173,57494381
36.62510073,7.142360397,99.32912083,0.102788976,0.010007337,0.072859443,1.690356798,0.259212662,20.85866245,0.797483139,0.950626335,0.900369664,20.85866245,1.253945007,189,47632136
38.0759459,11.99467078,111.1233763,0.105756428,0.010800508,0.050009922,1.499233506,0.127534098,18.8319512,0.973946248,0.956644629,0.898722505,18.8319512,1.026750708,169,17317007
40.80357978,7.301382239,109.2675937,0.094147296,0.010580992,0.056747684,1.519837934,0.183234002,19.15928255,0.865661947,0.930617252,0.904021611,19.15928255,1.15518535,135,73309275
36.58990403,7.136049995,99.32912083,0.127861877,0.010014722,0.072859443,1.690356798,0.259212662,20.73519342,0.795587416,0.941899884,0.902515062,20.73519342,1.256932902,106,36395463
199.782767,5.853239235,168.4774678,0.112107481,0.012499029,0.064212393,0.331964411,0.121679509,16.11770792,1.81070897,0.929360957,0.902943486,16.11770792,0.552269866,256,55692300
36.62510073,6.815571993,99.31133144,0.117439874,0.010092592,0.083983493,1.692757137,0.349000523,21.80098369,0.795068021,0.953124882,0.90182404,21.80098369,1.25775402,11,79307468
199.8015781,5.892301256,168.4774678,0.12063874,0.012661414,0.091728223,0.326304264,0.125470454,16.51053131,1.848902745,0.950574159,0.899631428,16.51053131,0.540861331,261,73179507
36.6487717,6.811949656,98.92496951,0.115276419,0.010244452,0.097117426,1.487075073,0.280077143,21.24389019,0.888619662,0.947142426,0.912849895,21.24389019,1.125340843,114,51520921
199.9777303,5.8118258,168.4774678,0.12063874,0.012499029,0.091728223,0.325250523,0.139217913,16.78765714,1.849066517,0.949702179,0.902464971,16.78765714,0.540813427,300,87255448
37.75831397,6.639905161,101.3147939,0.117171381,0.010841316,0.110600918,1.493378763,0.192527954,19.94282618,0.892487583,0.952885643,0.902998734,19.94282618,1.120463767,259,24763572
120.3813738,11.54305222,137.6260611,0.122853357,0.014521296,0.085653065,0.454802676,0.132320134,16.79297553,1.624545831,0.947476832,0.90114885,16.79297553,0.615556657,300,53208232
36.61130806,7.137302329,99.32912083,0.10324827,0.010256726,0.050249645,1.6962162,0.105406334,17.56410802,0.810280833,0.92170989,0.883087954,17.56410802,1.234140015,300,6541272
30.25714596,12.00235143,105.0713799,0.117388466,0.010831895,0.050367756,1.487243316,0.358095864,22.56676147,1.10399747,0.919871464,0.934070466,22.56676147,0.905799178,300,54064987
36.62510073,1.552571728,97.52965421,0.131087469,0.010411763,0.084259074,1.744532802,0.563918934,22.35615569,0.72527253,0.802338272,0.918073033,22.35615569,1.378792053,300,66907883
38.0759459,11.99467078,111.1233763,0.11695054,0.010800508,0.073394764,1.499233506,0.310570584,21.39059809,0.95983027,0.952432294,0.911939787,21.39059809,1.041850868,243,4242073
36.62510073,7.142360397,99.32912083,0.102788976,0.010014776,0.072859443,1.690356798,0.259212662,20.85634389,0.797501833,0.95063311,0.900348559,20.85634389,1.253915614,44,86566054
122.9325937,11.42794816,97.54048645,0.111633454,0.010473475,0.054400608,0.448609652,0.211386909,18.47249278,1.387097601,0.949299867,0.907098715,18.47249278,0.720929803,147,75756773
37.85738294,9.738504128,110.8979854,0.117335959,0.010756551,0.060987283,1.499724899,0.128496684,18.77923452,0.954977164,0.950630718,0.901086046,18.77923452,1.047145459,149,48706477
36.62510073,6.815571993,99.20796636,0.117439874,0.010306384,0.083983493,1.692757137,0.349000523,21.72082098,0.79568111,0.953306845,0.901129348,21.72082098,1.256784895,142,36818045
40.87324496,6.811949656,99.16346995,0.117060211,0.010636678,0.097117417,1.49008924,0.203731586,19.77016522,0.841834514,0.957493073,0.894599004,19.77016522,1.187881921,191,32401424
37.87750106,12.29712004,111.1217262,0.11712587,0.011046648,0.050096393,1.394527228,0.128687618,18.77455253,1.035459139,0.943835152,0.908803845,18.77455253,0.965755153,241,99625812
36.62510073,6.476562973,97.63301929,0.131087469,0.01026973,0.084259074,1.745290148,0.578666154,23.04972468,0.760751065,0.941212411,0.902919333,23.04972468,1.314490437,104,98468582
36.62510073,7.142360397,99.32912083,0.100816118,0.010911645,0.074525665,1.690189384,0.256176261,20.58220248,0.800871778,0.953753978,0.896648917,20.58220248,1.24863933,300,9989805
36.53628758,7.158280924,109.6383143,0.104962357,0.010043372,0.072862947,1.764891769,0.765448405,24.10379566,0.805104783,0.951501715,0.906586328,24.10379566,1.24207435,300,18907972
36.67151778,6.811949656,98.9325215,0.183366024,0.010043448,0.097120153,1.448075339,0.14072901,18.76938056,0.911678221,0.908463807,0.913724583,18.76938056,1.096878237,300,37889180
36.6487717,6.777885154,105.6095492,0.115276419,0.010244752,0.097117426,1.487075073,0.140278841,19.29953864,0.934241625,0.948867725,0.905791166,19.29953864,1.070386903,145,28955549
32.17175886,12.12110533,107.8030485,0.117619977,0.01365189,0.051387205,1.487185515,0.128181332,18.7788813,1.094509516,0.935918316,0.90976383,18.7788813,0.913651262,300,35584733
